-4.340619999999998369e-01
6.288200000000001566e-01
1.809800000000000075e+00
3.121999999999999886e+00
4.580000000000000071e+00
6.288200000000001566e-01
1.809800000000000075e+00
3.121999999999999886e+00
4.580000000000000071e+00
6.200000000000000178e+00
1.809800000000000075e+00
3.121999999999999886e+00
4.580000000000000071e+00
6.200000000000000178e+00
8.000000000000000000e+00
3.121999999999999886e+00
4.580000000000000071e+00
6.200000000000000178e+00
8.000000000000000000e+00
1.000000000000000000e+01
4.580000000000000071e+00
6.200000000000000178e+00
8.000000000000000000e+00
1.000000000000000000e+01
0.000000000000000000e+00
