-4.389297674596414067e-01
6.150323958286471049e-01
1.783173154879400535e+00
3.090766695083828175e+00
4.553679537408017453e+00
6.163133248795337193e-01
1.794138526357320851e+00
3.099137698598267043e+00
4.554431125631115407e+00
6.180116454604274168e+00
1.793718457952661938e+00
3.098564089621070661e+00
4.561760411261429837e+00
6.176281112737939338e+00
7.987581158220407929e+00
3.100531540631855432e+00
4.552473964821378338e+00
6.179754501703343728e+00
7.987279361009758993e+00
1.000000000000000000e+01
4.551518664870181752e+00
6.177270047169820977e+00
7.987501446591837251e+00
1.000000000000000000e+01
0.000000000000000000e+00
